stimulus,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic
AJ413,5.95862069,5.206896552,0.24137931,0,0.137931034,0.068965517,0.137931034,0,0.137931034,0.172413793,0.862068966,0.172413793,0.448275862,0.448275862,0.24137931,1.586206897,0.482758621,0.24137931,0.310344828,0.655172414,1.103448276,1.068965517,0.448275862,0.24137931,0.206896552,0.068965517,0.103448276,0,0,0.068965517,0,0.206896552,0.137931034,0.068965517,0.034482759,0,0,0.310344828,0.137931034,0.103448276,0,0.034482759,0.586206897,0.24137931,0.137931034,0.206896552,0.172413793,0.448275862,0,0.103448276,0.068965517,0.068965517,0.068965517
AJ438,6.524137931,4.544827586,0.137931034,0,0.206896552,0.275862069,0.275862069,0,0.034482759,0.24137931,0.689655172,0,0.068965517,0,0,1.137931034,0.931034483,0.448275862,0.793103448,1.034482759,1.137931034,0.620689655,0.482758621,0.275862069,0.310344828,0.103448276,0.068965517,0.137931034,0,0,0,0.206896552,0.103448276,0,0,0,0,0.310344828,0.137931034,0.206896552,0,0.310344828,0,0.172413793,0,0.344827586,0.206896552,0.75862069,0,0.517241379,0.137931034,0.206896552,0.103448276
AJ449,5.39,5.073333333,0.366666667,0.133333333,0.066666667,0,0.2,0,0.366666667,0.1,1.5,0.1,0.366666667,0.433333333,0.1,1.533333333,0.266666667,0.266666667,0.033333333,0,0,0.066666667,0,0,0,0.266666667,0,0.333333333,0.333333333,0.166666667,0.1,1.133333333,0.866666667,0,0,0.1,0,0.333333333,0.066666667,0.066666667,0,0,0.2,0.233333333,0.1,0.233333333,0.166666667,0.533333333,0.133333333,0.566666667,0.3,0.066666667,0
AJ544,5.351724138,5.131034483,0.827586207,0.689655172,0.482758621,0,0.172413793,0.103448276,0.344827586,0,0.413793103,0.896551724,0.24137931,0,0,0.965517241,0.310344828,0.206896552,0.103448276,0.068965517,0,0.137931034,0.137931034,0,0.137931034,0.206896552,0,0.275862069,0,0,0,0.413793103,0.034482759,0,0,0.413793103,0,0.689655172,0.034482759,0.137931034,0.103448276,0,0.103448276,0.068965517,0,0.068965517,0.172413793,0.068965517,0.172413793,0.068965517,0.137931034,0.551724138,0.103448276
AJ587,6.896666667,3.75,0.6,0.033333333,0.6,0.066666667,0.1,0.033333333,0.566666667,0.033333333,0.8,0.766666667,0.066666667,0.4,0.233333333,0.666666667,0.166666667,0.066666667,0.1,0.166666667,0.233333333,0.266666667,0.066666667,0.533333333,0,0.366666667,0,0.433333333,0,0,0,0.4,0.1,0.066666667,0.333333333,0.066666667,0.033333333,0.5,0.1,0.066666667,0,0.333333333,0.9,0.033333333,0.266666667,0.1,0.166666667,1.166666667,0.166666667,0,0.7,0.533333333,0.3
AJ601,5.706896552,5.096551724,0.620689655,0.172413793,0.482758621,0,0.793103448,0.034482759,0.586206897,0.068965517,0.793103448,0.103448276,0,0.068965517,0,0.896551724,0.448275862,0.310344828,0.206896552,0.068965517,0,0.344827586,0.137931034,0,0.172413793,0,0.137931034,0.103448276,0,0,0,0.275862069,0.068965517,0,0,0.172413793,0.206896552,0.586206897,0,0,0,0,0.275862069,0.068965517,0.068965517,0.275862069,0.310344828,0.620689655,0.172413793,0.586206897,0.310344828,0.482758621,0.448275862
AJ639,5.633333333,6.603333333,0.666666667,0.433333333,0.166666667,0,0,0.033333333,0.9,0.233333333,2.633333333,0.533333333,1.766666667,0.566666667,0.433333333,2,0.133333333,0.233333333,0.1,0.066666667,0,0,0,0,0.1,0,0,0.166666667,0,0,0,0.1,0.066666667,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0.133333333,0.2,0.066666667,0,0.1,0.4,0.166666667
AJ647,6.272413793,6.5,0.034482759,0,0.034482759,0,0.344827586,0,0,0,0.172413793,0,0,0,0,0.482758621,0.275862069,0.137931034,0.206896552,0.24137931,0,2.172413793,2.517241379,0.103448276,2.275862069,0.275862069,0,0,0.068965517,0.482758621,0.344827586,0,0,0,0.103448276,0.137931034,0.24137931,0.172413793,0,0,0,0,0.103448276,0.068965517,0,0,0,0,0,0,0,0.103448276,0
AJ657,6.413793103,5.196551724,0.862068966,0.413793103,0.413793103,0,0.24137931,0.068965517,0.517241379,0.034482759,1.068965517,0.24137931,0,0.275862069,0.068965517,0.965517241,0.413793103,0.24137931,0.24137931,0,0.103448276,0.068965517,0.24137931,0,0.965517241,0.586206897,0.206896552,0.793103448,0,0,0,0.24137931,0,0,0,0.137931034,0.24137931,0.448275862,0,0,0,0.034482759,0.206896552,0.482758621,0,0.206896552,0.586206897,0.24137931,0,0.172413793,0.413793103,0.068965517,0.310344828
AJ733,5.503448276,5.037931034,0.344827586,0,0.344827586,0.551724138,0.137931034,0.068965517,0.068965517,0.103448276,0.586206897,0,0,0.137931034,0,0.965517241,0.137931034,0.068965517,0.379310345,0.034482759,0.379310345,0.137931034,0.310344828,0.103448276,0,0,0,0.137931034,0,0.068965517,0,0.413793103,0.137931034,0.034482759,0.24137931,0.310344828,0.068965517,1.103448276,0.24137931,0.137931034,0,0.068965517,0.655172414,0.24137931,0.034482759,0.827586207,0.448275862,0.172413793,0.310344828,0.172413793,0.24137931,0.24137931,0.103448276
AJ809,5.95,5.29,0.133333333,0,0.366666667,0,0.133333333,0,0.066666667,0.066666667,0.2,0,0,0,0,0.7,0.3,0.333333333,0.133333333,0.2,0.066666667,1.7,2.433333333,0.133333333,0.766666667,0.233333333,0.133333333,0,0.166666667,0.2,0,0.333333333,0.2,0.1,0,0.166666667,0.1,0.4,0.133333333,0,0.133333333,0,0.433333333,0.333333333,0,0,0.033333333,0.233333333,0,0.433333333,0.366666667,0.066666667,0
AJ862,5.956666667,4.27,0.066666667,0,0.133333333,0.1,0.033333333,0,0.3,0.1,0.5,0.1,0.3,0.066666667,0.1,0.633333333,0.233333333,0.2,0.2,0.033333333,0,0.2,0.066666667,0,0,0.133333333,0.033333333,0,0,0.333333333,0.066666667,0.333333333,0.1,0.033333333,0.1,0.066666667,0.133333333,0.8,0.8,0.733333333,0,0.333333333,0.366666667,0.133333333,0.3,1.3,0.433333333,0.366666667,0.033333333,0,0.666666667,0.1,0.1
AJ915,6.423333333,3.606666667,0.2,0,0.433333333,0.133333333,0.266666667,0,0.233333333,0.033333333,0.2,0,0,0,0,0.266666667,0.3,0.066666667,0.2,0.1,0,0.7,0.666666667,0.533333333,0.1,0.166666667,0,0,0.066666667,0,0.8,0.6,0.833333333,0.6,0.266666667,0.266666667,0.2,1.066666667,0.266666667,0.366666667,0.066666667,1.366666667,0.2,0,0.3,0.033333333,0.166666667,0.4,0,0.133333333,0.233333333,0.066666667,0.1
AJ968,6.03,4.253333333,0.3,0.1,0.466666667,0.066666667,0.2,0.066666667,1,0.166666667,1.2,0.5,0.366666667,0.533333333,0.133333333,1.133333333,0.133333333,0.133333333,0,0,0,0,0.066666667,0,0.1,0,0.066666667,0.233333333,0,0,0.133333333,0.3,0.2,0.166666667,0,0.033333333,0,0.3,0.566666667,0.8,0.266666667,0.733333333,0,0.133333333,0,0.366666667,0.233333333,0,0,0,0.133333333,0.4,0.1
AJ977,6.348275862,4.251724138,0.379310345,0,0.448275862,0.068965517,0.689655172,0.172413793,0.517241379,0.413793103,1.068965517,0,0.137931034,0.103448276,0,1.310344828,0.551724138,0.24137931,0.413793103,0.75862069,0.689655172,0.137931034,0.137931034,0.275862069,0.275862069,0.103448276,0,0.206896552,0,0.068965517,0,0.413793103,0.24137931,0,0,0.137931034,0,0.793103448,0.103448276,0,0,0,0.275862069,0.344827586,0.103448276,0.586206897,0.137931034,0.206896552,0.068965517,0.206896552,0.24137931,0.344827586,0
AJ986,6.186206897,5.175862069,0,0,0.620689655,0.137931034,0.068965517,0.034482759,0.068965517,0.310344828,0.275862069,0,0,0.103448276,0,1.24137931,0.551724138,0.448275862,0.931034483,1.275862069,0.103448276,0.793103448,0.172413793,1.862068966,0.310344828,0.655172414,0,0.172413793,0,0,0,0.275862069,0.172413793,0,0.448275862,0,0.24137931,0.275862069,0.137931034,0,0,0,0.068965517,0.206896552,0.24137931,0.413793103,0.137931034,0.275862069,0.137931034,0.137931034,0,0.206896552,0.103448276
AJ990,6.723333333,5.136666667,0.2,0,0.166666667,0,0.433333333,0,0.4,0.166666667,0.933333333,0.1,0.266666667,0.566666667,0.133333333,1.033333333,0.233333333,0.166666667,0.166666667,0.2,0.666666667,0.833333333,0.8,0.366666667,0.666666667,0.166666667,0,0.166666667,0,0.066666667,0.1,0.266666667,0.133333333,0.666666667,0.566666667,0.1,0,0.333333333,0.233333333,0,0,0,0.566666667,0.2,0.166666667,0.466666667,0.133333333,0.166666667,0.133333333,0.3,0,0.1,0.066666667
AJ995,5.536666667,4.743333333,0.333333333,0,0.266666667,0.166666667,0.666666667,0,0.133333333,0,0.366666667,0,0,0,0,0.666666667,1.066666667,0.633333333,0.633333333,1.066666667,1.766666667,0.8,0.733333333,0.133333333,0.433333333,0,0,0.233333333,0.033333333,0.1,0.133333333,0.1,0,0.133333333,0,0.233333333,0,0.5,0,0,0,0,0.433333333,0.133333333,0,0.3,0.166666667,0.2,0,0.366666667,0,0,0
AK010,6.033333333,6.616666667,0.3,0,0.366666667,0,0,0.566666667,0.4,0.4,1.166666667,3.5,0.533333333,0.3,0,2.066666667,0.166666667,0.3,0.133333333,0,0,0,0.2,0,0,0,0,0.066666667,0,0,0,0.7,0.133333333,0,0,0,0,0.166666667,0.233333333,0,0,0,0.066666667,0,0,0.4,0.1,0.4,0,0.1,0,0,0.2
AK113,6.026666667,6.296666667,0.3,0,0.366666667,0.1,0,0.233333333,0.166666667,0.133333333,0.666666667,3.066666667,0.2,0,0,1.833333333,0.766666667,0.666666667,0.133333333,0,0,0.1,0.5,0,0.1,0,0,0.233333333,0,0.366666667,0.333333333,0.2,0.233333333,0,0,0,0,0,0.266666667,0,0,0.066666667,0,0,0,0.466666667,0.1,0.6,0,0.233333333,0,0,0.133333333
AK118,4.713333333,4.063333333,0.366666667,0.033333333,0.266666667,0,0.1,0.033333333,0.366666667,0.333333333,0.6,0.133333333,0,0.1,0.066666667,1.066666667,0.3,0.133333333,0.066666667,0,0,0,0.133333333,0,0.2,0,0,0.433333333,0.233333333,0.1,0.533333333,1.033333333,0.466666667,0,0,0.266666667,0.066666667,1.133333333,0.066666667,0.066666667,0.166666667,0.533333333,0.2,0.266666667,0.566666667,0.066666667,0,0.433333333,0,0.1,0.333333333,0,0.1
AK135,5.343333333,5.053333333,0.433333333,0.1,0.433333333,0,0.166666667,0.5,0.666666667,0.566666667,0.666666667,1.4,0.1,0.066666667,0,1.1,0,0.066666667,0.066666667,0.133333333,0,0.166666667,0.1,0,0,0,0,0.1,0,0,0.066666667,0.233333333,0.166666667,0,0,0.1,0.033333333,0.566666667,0.266666667,0,0,0,0.033333333,0.166666667,0,0.466666667,0,0.466666667,0.833333333,0.433333333,0.3,0.366666667,0.333333333
AK344,5.82,4.466666667,0.4,0.133333333,0.366666667,0,0.266666667,0.133333333,0.466666667,0,0.466666667,0.066666667,0,0,0,0.6,0,0.066666667,0,0.166666667,0,0.5,0.033333333,0.333333333,0.466666667,0.066666667,0,0.066666667,0,0,0,1.466666667,0.533333333,0.2,0,0.3,0,0.1,0.233333333,0,0,0,0,0.533333333,0.166666667,0.166666667,0,1.033333333,0.333333333,1.133333333,0.1,0.133333333,0.266666667
AK361,5.89,5.316666667,0.366666667,0,0.4,0,0.166666667,0.066666667,0.766666667,0.1,0.7,0.866666667,0.066666667,0.133333333,0.2,1.833333333,0.6,1.333333333,0.266666667,0.166666667,0.366666667,0.3,1,0.133333333,0.433333333,0.1,0,0.3,0.033333333,0.3,0.433333333,0.333333333,0.2,0,0,0.133333333,0,0.7,0.1,0,0,0,0,0,0,0.1,0,0.1,0.133333333,0.166666667,0,0.066666667,0.166666667
AK366,5.88,5.183333333,0.566666667,0,0.433333333,0,0.133333333,0.1,0.433333333,0.333333333,1.533333333,0.366666667,0.2,0.4,0,1.733333333,0.333333333,0.3,0.433333333,0.033333333,0.033333333,0.1,0.1,0,0.566666667,0.233333333,0.066666667,0.2,0,0.133333333,0,0.3,0.4,0,0.1,0.166666667,0,0.233333333,0.1,0,0,0,0.1,0.333333333,0.066666667,0.3,0.2,0.8,0.333333333,0.733333333,0.3,0,0.133333333
AK418,6.556666667,3.98,0.7,0,0.3,0,0.166666667,0,0.133333333,0,0.333333333,0.166666667,0.133333333,0,0,0.433333333,0.2,0,0.1,0.066666667,0.3,0.233333333,0.066666667,0.6,0,0.133333333,0,0.066666667,0,0,0.1,0.633333333,0.5,0.166666667,0.5,0.1,0.066666667,0.7,0.2,0,0,0,0.833333333,0.066666667,0.066666667,0,0.033333333,1.3,0.333333333,0.1,0.666666667,0.566666667,0.6
AK432,5.933333333,6.93,0.566666667,0,0.366666667,0.1,0.1,0.466666667,0.4,0.3,1.1,3.8,0.7,0.1,0,2.566666667,0.133333333,0.266666667,0,0,0,0,0.133333333,0,0,0,0.066666667,0.133333333,0.066666667,0,0,0.5,0.066666667,0,0,0.133333333,0,0,0,0,0,0,0,0,0.033333333,0.133333333,0.1,0.1,0.1,0.1,0.133333333,0.166666667,0.166666667
AK477,6.206666667,4.153333333,0.666666667,0,0.333333333,0,0.066666667,0.033333333,0.166666667,0.066666667,0.433333333,0.3,0.133333333,0,0.2,0.9,0,0.066666667,0.1,0,0.366666667,0.2,0,0.533333333,0.166666667,0.166666667,0,0.3,0,0,0,0.433333333,0.233333333,0,0.333333333,0.1,0,0.633333333,0.033333333,0,0.066666667,0.1,0.733333333,0.166666667,0,0.1,0.233333333,0.833333333,0.366666667,0.166666667,0.7,0.633333333,0.733333333
AK530,6.76,3.976666667,0.766666667,0,0.3,0,0.166666667,0.366666667,0.2,0.1,0.066666667,0.433333333,0,0,0,0.466666667,0,0,0,0.1,0.566666667,0.233333333,0,0.533333333,0,0.133333333,0,0.166666667,0,0,0.066666667,0.566666667,0.133333333,0.066666667,0.366666667,0.266666667,0.1,1,0,0.233333333,0,0.466666667,0.9,0.1,0.1,0.266666667,0.066666667,0.433333333,0.233333333,0.1,1.033333333,0.733333333,0.433333333
AK531,6.756666667,3.496666667,0.766666667,0,0.166666667,0,0.066666667,0.2,0.133333333,0,0.366666667,0.433333333,0.2,0,0.1,0.333333333,0,0,0,0.066666667,0.2,0.366666667,0.2,0.866666667,0,0.266666667,0,0.233333333,0,0.066666667,0.3,1,0.6,1,0.366666667,0.5,0.2,0.633333333,0.066666667,0,0,1,0.233333333,0.166666667,0.1,0,0,0.4,0,0,0.566666667,0.266666667,0.5
AK571,6.843333333,4.173333333,1.2,0,0.3,0,0.3,0.066666667,0,0.133333333,0.266666667,0,0,0,0,0.733333333,0.2,0.133333333,0.366666667,0.1,0.133333333,1.1,1.066666667,0.433333333,1,0.4,0,0.466666667,0,0.066666667,0.133333333,0.033333333,0.1,0.7,0.033333333,1.6,0.533333333,1.166666667,0.066666667,0.033333333,0,0.9,0.1,0,0.133333333,0,0,0.233333333,0,0.1,0.1,0.133333333,0
AK574,5.766666667,4.91,1.166666667,1.6,0.666666667,0.133333333,0.033333333,0.066666667,0.1,0.1,0.8,0.166666667,0,0,0,1.3,0.2,0.166666667,0.533333333,0.2,0,0.1,0.366666667,0,0.3,0.133333333,0.1,0.133333333,0,0,0.066666667,1.2,0.233333333,0.266666667,0.233333333,0.166666667,0,0.3,0.233333333,0.1,0,0.033333333,0,0,0,0.1,0.5,1.533333333,0.166666667,0.4,0,0.266666667,0.333333333
AK697,6.356666667,5.536666667,0.666666667,0.1,0.433333333,0.266666667,0,0.366666667,0.633333333,0.1,1.066666667,2.7,0.533333333,0.2,0.133333333,1.8,0.1,0.1,0.133333333,0,0,0.1,0,0,0.066666667,0,0,0.066666667,0,0,0,0.966666667,0.366666667,0.1,0.3,0,0,0.033333333,0.266666667,0,0,0,0,0,0,0.2,0.166666667,0.8,0.133333333,1.066666667,0.066666667,0,0.266666667
AK716,6.15,4.91,1.433333333,0.133333333,1.533333333,0.133333333,0.333333333,0.133333333,0.266666667,0.1,0.466666667,0.233333333,0,0,0,0.566666667,0.166666667,0.066666667,0.333333333,0.266666667,0.233333333,0.133333333,0,0.166666667,0,0.066666667,0,0.066666667,0.033333333,0,0,1.4,0.4,0.166666667,0.233333333,0.133333333,0,0.4,0,0,0,0,0.133333333,0.1,0,0,0.066666667,1.2,0.266666667,0.8,0.233333333,0.3,0.3
AK719,6.05,4.63,0.333333333,0,0.4,0,0.4,0.066666667,0.366666667,0.066666667,0.366666667,0.066666667,0.066666667,0,0,0.733333333,0.166666667,0.1,0.1,0,0,0,0.066666667,0.1,0,0,0,0.1,0,0,0,1.6,0.533333333,0.266666667,0.4,0.066666667,0,0.433333333,0.366666667,0,0,0,0.166666667,0.066666667,0,0.133333333,0.433333333,1.8,0.133333333,1.533333333,0.1,0.133333333,0.533333333
AK723,6.386666667,5.633333333,0.366666667,0.066666667,0.066666667,0,0.066666667,0,0.166666667,0.166666667,1.233333333,0.2,0.4,0.033333333,0.1,2.5,1.2,1.266666667,1.166666667,0.133333333,0.066666667,0.333333333,0.9,0,0.633333333,0.2,0.1,0.366666667,0.4,0.633333333,0.2,0.466666667,0,0,0,0,0,0,0.066666667,0,0,0,0,0.133333333,0,0,0,0.5,0,0.3,0.166666667,0,0.133333333
AK727,5.413333333,5.13,0.4,0,0.266666667,0.233333333,0.566666667,0.133333333,0.533333333,0.266666667,0.8,0,0.1,0.266666667,0,1.433333333,0.166666667,0.6,0.066666667,0.266666667,0.166666667,0.2,0.233333333,0,0.266666667,0,0,0.066666667,0,0,0,0.266666667,0.233333333,0.033333333,0,0.066666667,0,0.466666667,0,0,0,0.1,0.666666667,0.066666667,0,0.533333333,0.5,0.333333333,0.133333333,0.266666667,0.533333333,0.2,0.133333333
AK739,5.99,4.63,0.3,0.133333333,0.533333333,0.2,0.3,0.233333333,0.3,0,0.633333333,0.3,0.066666667,0.133333333,0,0.633333333,0.066666667,0,0.1,0,0,0,0,0,0,0,0,0,0.066666667,0,0,1.166666667,0.4,0,0.133333333,0.066666667,0,0.4,0.133333333,0.066666667,0,0.066666667,0,0.3,0.033333333,0.133333333,0.4,1.333333333,0.366666667,1.966666667,0.633333333,0.166666667,0.2
AK814,5.576666667,5.01,0.4,0,0.6,0,0.266666667,0.233333333,0.933333333,0.366666667,1.8,0.5,0.166666667,0.333333333,0.033333333,1.6,0.133333333,0.166666667,0.066666667,0,0,0,0,0,0.4,0,0,0.433333333,0,0,0,0.133333333,0.233333333,0,0,0.166666667,0,0.733333333,0.1,0,0,0,0.1,0.233333333,0,0.266666667,0,0.4,0.266666667,0.133333333,0.666666667,0.4,0.166666667
AK893,6.32,4.51,0.666666667,0,0.566666667,0,0.166666667,0.1,0.133333333,0,1.133333333,0.533333333,0.133333333,0.333333333,0,0.8,0.333333333,0.233333333,0.066666667,0,0.2,0.2,0.066666667,0.666666667,0.133333333,0.133333333,0,0.3,0,0,0,0.633333333,0.266666667,0,0.3,0.033333333,0,0.466666667,0.166666667,0,0,0.033333333,0.4,0.433333333,0,0.1,0.233333333,0.433333333,0.5,0,0.666666667,0.766666667,0.266666667
AK971,6.12,4.126666667,0.2,0,0.266666667,0.133333333,0.233333333,0.033333333,0.366666667,0.266666667,0.4,0.066666667,0,0,0,0.9,0.2,0.166666667,0.066666667,0,0,0.1,0.133333333,0,0.4,0,0.066666667,0.3,0.233333333,0.066666667,0.8,0.233333333,0.333333333,0,0,0.366666667,0,1.7,0.633333333,0,0.1,0.466666667,0.1,0.3,0.3,0.366666667,0.1,0.466666667,0.433333333,0.4,0.166666667,0.066666667,0.1
AK977,5.05,5.653333333,0.066666667,0,0.3,0.333333333,0.366666667,0,0.366666667,0.3,0.533333333,0,0.133333333,0.166666667,0.1,1.033333333,0.733333333,0.366666667,0.366666667,0.033333333,0,0.033333333,0.266666667,0.033333333,0.133333333,0,0.166666667,0.066666667,0.1,0,0,0.2,0.066666667,0,0,0.066666667,0,0.4,0,0,0,0,0.5,0.3,0,1.5,0.6,0.266666667,0.2,0.7,0.833333333,0.233333333,0.133333333
AK983,5.166666667,4.943333333,0.433333333,0.1,0.266666667,0.1,0.1,0,0.1,0.433333333,1.333333333,0,0.5,0.3,0,1.8,0.2,0.433333333,0.033333333,0.033333333,0.033333333,0,0.633333333,0,0.366666667,0.266666667,0.1,0.133333333,0.433333333,0.1,0,0.433333333,0,0,0,0,0.166666667,0.566666667,0,0.733333333,0,0.533333333,0,0,0,0.366666667,0.066666667,0.1,0.166666667,0.133333333,0.033333333,0.1,0.166666667
AL047,5.45,4.98,0.433333333,0.1,0.933333333,0.1,1.133333333,0.133333333,0.233333333,0.133333333,0.2,0.1,0.066666667,0,0,0.5,0.333333333,0.133333333,0.3,0.133333333,0.066666667,0.766666667,1.5,0,0.8,0.1,0,0.366666667,0.066666667,0.1,0,0.2,0.066666667,0.066666667,0,0.3,0.233333333,1.266666667,0,0,0,0,0.433333333,0,0.033333333,0.1,0.033333333,0.166666667,0,0.033333333,0,0,0.266666667
AL112,5.89,4.833333333,1.166666667,0.166666667,0.7,0,0.533333333,0.133333333,0.2,0.266666667,0.733333333,0,0,0.166666667,0,0.666666667,0.133333333,0.233333333,0.1,0,0.066666667,0.466666667,0.566666667,0.433333333,0.533333333,0.5,0,0.166666667,0.1,0,0,0.6,0.066666667,0.3,0.033333333,0.566666667,0.2,0.8,0.2,0,0,0.5,0.266666667,0.3,0.066666667,0,0,0.433333333,0,0.2,0.166666667,0.166666667,0.066666667
AL120,5.093333333,5.733333333,0.633333333,0,0.666666667,2.066666667,0.633333333,0.433333333,0.433333333,0.166666667,0.366666667,0,0,0.133333333,0,1.7,0.233333333,0.733333333,0.533333333,0.133333333,0,0.5,0.966666667,0,0.366666667,0,0,0.066666667,0,0.166666667,0,0.033333333,0.366666667,0,0,0.1,0,0.3,0.133333333,0,0,0,0.1,0,0,0.133333333,0.3,0.2,0,0,0.2,0,0.166666667
AL174,5.286666667,5.376666667,0.933333333,0,1.2,0.1,0.7,0.1,0.033333333,0.1,0.233333333,0,0,0.2,0,0.9,0.366666667,0.733333333,0.466666667,0.2,0.066666667,0.666666667,0.6,0.333333333,0.466666667,0,0,0.233333333,0,0,0,0.366666667,0.1,0.1,0.033333333,0,0,0.6,0,0.1,0.033333333,0,0.233333333,0.066666667,0.033333333,0.133333333,0.033333333,0.433333333,0.266666667,0.566666667,0.166666667,0.533333333,0.1
AL177,5.233333333,4.833333333,0.466666667,0,0.3,0.033333333,0.866666667,0.2,0.066666667,0,0.266666667,0.066666667,0,0,0,0.233333333,0.233333333,0.066666667,0.1,0.133333333,0.166666667,1.2,1.3,0,0.833333333,0,0,0.333333333,0,0.2,0,0.266666667,0,0,0,0.366666667,0.1,1.166666667,0.2,0,0,0,0.8,0.133333333,0,0.2,0.066666667,0.333333333,0,0.233333333,0.266666667,0.466666667,0.3
AL200,4.836666667,4.333333333,0.566666667,0.133333333,0.566666667,0.233333333,0.766666667,0.333333333,0.3,0,0.166666667,0.133333333,0,0,0,0.566666667,0.266666667,0.066666667,0.266666667,0.1,0.166666667,0.066666667,0,0.1,0.2,0.1,0,0.133333333,0,0,0,0.333333333,0.333333333,0.266666667,0.2,0.333333333,0.333333333,1.633333333,0.333333333,0.033333333,0,0.233333333,0.233333333,0.3,0.133333333,0.066666667,0.066666667,0.166666667,0,0,0.433333333,0.2,0.733333333
AL231,5.583333333,5.97,0.5,0,0.6,2.233333333,0.466666667,0.033333333,0.3,0.566666667,0.633333333,0.066666667,0,0,0,1.933333333,0.833333333,0.833333333,0.2,0,0,0.066666667,0.166666667,0.066666667,0.233333333,0.133333333,0.233333333,0.1,0.033333333,0.1,0.1,0.033333333,0.133333333,0,0,0.166666667,0,0.433333333,0,0,0.066666667,0.133333333,0,0,0,0,0.533333333,0.1,0,0.133333333,0,0.166666667,0
AL268,6.07,5.123333333,0.666666667,0,0.566666667,0,0.666666667,0.233333333,0.266666667,0.233333333,0.233333333,0,0,0.1,0,0.433333333,0.133333333,0.2,0.333333333,0,0.1,1.066666667,2.066666667,0.1,0.933333333,0,0,0.4,0,0,0.033333333,0.2,0.066666667,0,0.133333333,0.333333333,0.166666667,1.166666667,0.066666667,0,0,0.033333333,0.233333333,0.166666667,0.166666667,0,0.066666667,0.333333333,0.166666667,0.2,0.3,0.3,0.133333333
AL310,5.183333333,4.636666667,0.566666667,0,0.766666667,0.133333333,0.9,0.533333333,0.2,0,0.5,0.033333333,0,0,0,0.533333333,0.333333333,0.133333333,0.133333333,0.066666667,0,0.266666667,0.7,0,0.333333333,0.1,0,0,0.066666667,0,0.133333333,0.3,0.2,0,0,0.433333333,0.1,1.433333333,0.2,0.433333333,0,0.2,0.333333333,0.066666667,0,0.066666667,0.033333333,0.1,0.266666667,0.5,0.3,0.633333333,0.3
AL360,4.533333333,5.803333333,1.433333333,0,1.633333333,0.233333333,0.566666667,0.166666667,0.3,0,1.1,0.166666667,0.433333333,0.2,0,0.866666667,0.133333333,0.2,0.066666667,0.166666667,0.066666667,0.066666667,0.3,0.066666667,0,0.033333333,0,0.1,0,0,0.066666667,0.4,0.166666667,0,0.1,0.133333333,0,0.466666667,0,0.233333333,0,0,0.2,0,0,0.066666667,0.2,0.066666667,0.133333333,0.033333333,0.066666667,0.133333333,0.2
AL378,6.12,5.35,0.4,0,0.766666667,0.8,0.333333333,0,0.4,0.3,1.6,0.266666667,0.9,0.4,0,1.566666667,0.266666667,0.5,0.3,0,0,0.066666667,0.1,0,0.166666667,0.1,0.233333333,0.6,0.233333333,0.333333333,0.4,0.6,0.433333333,0,0,0.133333333,0,0.6,0,0,0,0,0.1,0,0.133333333,0.066666667,0.633333333,0.566666667,0.333333333,0.266666667,0.1,0,0
AL388,5.993333333,4.223333333,0.133333333,0,0.1,0,0.366666667,0.2,0.133333333,0.233333333,0.3,0,0,0,0,0.533333333,0.4,0.266666667,0.3,0.066666667,0.1,0.4,0.733333333,0,0.433333333,0,0,0.066666667,0,0,0,0.1,0.3,0.033333333,0,0.766666667,0.366666667,1.4,1.166666667,0.333333333,0,0.433333333,0.366666667,0.6,0.133333333,0.133333333,0.166666667,0.566666667,0,0.1,0.533333333,0.6,0.1
AL389,5.893333333,5.086666667,0.833333333,0.233333333,0.733333333,0.166666667,0.7,0.166666667,0.3,0.1,0.166666667,0.066666667,0.166666667,0,0,0.566666667,0.166666667,0,0.266666667,0,0.166666667,0.866666667,1.266666667,0.133333333,0.9,0.133333333,0,0.266666667,0.166666667,0,0.2,0.3,0.333333333,0.066666667,0.133333333,0.3,0.066666667,1.2,0,0,0,0,0.366666667,0.2,0.166666667,0,0.1,0,0.166666667,0.033333333,0.466666667,0.333333333,0.2
AL397,5.776666667,4.87,0.8,0.133333333,0.9,0,1.1,0.3,0.4,0.4,0.066666667,0.166666667,0,0,0,0.133333333,0.2,0.033333333,0.3,0.233333333,0.166666667,0.566666667,1.366666667,0,0.733333333,0,0,0.2,0,0.1,0.1,0.4,0.3,0.133333333,0.166666667,0.5,0.133333333,1.533333333,0.133333333,0,0,0,0.4,0.033333333,0,0,0,0.1,0.133333333,0.233333333,0.566666667,0.066666667,0.4
