SMILES,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody
CC1=CC=CC=C1,0.05139828,0.037930585,0.11468562,0.22944151,0.1258617,0.074053474,0.17352182,0.020817574,0.03394798,0.20110069,0.2557898,0.08858857,0.12554573,0.05524109,0.09654,0.09511852,0.071650885,0.0187851,0.06281302,0.015387577,0.06153426,0.26552776,0.012866981,0.08120669,0.10129761,0.01544944,0.025461497,0.32933855,0.057024185,0.10898758,0.08936542,0.115516745,0.12560552,0.12855414,0.06980377,0.056783933,0.0884937,0.086420804,0.3410018,0.099761575,0.08197559,0.0647329,0.041237425,0.010555473,0.2147417,0.16484487,0.089078896,0.08451106,0.022255251,0.07695188,0.1267187,0.18970928,0.14839537,0.027866788,0.17565662,0.24913113,0.27400702,0.1103115,0.20020323,0.11486886,0.20053671,0.11553458,0.08625979,0.045744345,0.016309844,0.053031895,0.20527606,0.06916114,0.0763114,0.028089995,0.020793179,0.08007334,0.117676236,0.20340604,0.20596962,0.026630891,0.07091893,0.06354677,0.2438284,0.11124302,0.1169577,0.047620665,0.21358581,0.069420956,0.08761183,0.03529533,0.1898627,0.065774165,0.16029711,0.0709558,0.36833742,0.095229656,0.09417156,0.05112089,0.0451692,0.036734678,0.014331897,0.038870562,0.13096003,0.15502219,0.01854366,0.037789933,0.03320054,0.08447905,0.2334364,0.23650897,0.092889175,0.032743543,0.08792214,0.023392674,0.07236649,0.09725046,0.16303511,0.09303847,0.1575602,0.0697638,0.06752183,0.25678447,0.085010335,0.11082037,0.07115706,0.10339209,0.06712834,0.78212166,0.1641747,0.12886108,0.079074495,0.030463122,0.017355729,0.13897964,0.02152092,0.07579352,0.13590726,0.09462039,0.50775844,0.07083487,0.03845998,0.116964005
CC(C1CCCCC1)OC(=O)C,0.019653736,0.02805983,0.045299344,0.018931706,0.18749945,0.12794082,0.17358954,0.35392377,0.13749684,0.09869134,0.09468563,0.16156463,0.014265356,0.13454701,0.39710227,0.041640393,0.18620476,0.113041684,0.01628557,0.026733577,0.01666075,0.06550329,0.07511905,0.111454956,0.0939325,0.08490259,0.044016812,0.023428945,0.030436184,0.034097802,0.07019494,0.20465338,0.04078032,0.012785186,0.01864962,0.011232205,0.03822642,0.048749726,0.0737168,0.15493457,0.028377702,0.043373335,0.037726086,0.025972662,0.17454469,0.031709336,0.14946851,0.09973559,0.053860642,0.026026245,0.6996201,0.32731402,0.10038279,0.971475,0.019102385,0.038621064,0.16047238,0.19030096,0.056894913,0.05613708,0.1724352,0.06362336,0.041390836,0.01404292,0.33697546,0.26046035,0.09765198,0.16974746,0.08211439,0.04342411,0.04395649,0.18068038,0.112177804,0.038983162,0.050661143,0.09028933,0.02622676,0.03852855,0.04600332,0.09807373,0.13298604,0.030135944,0.14026418,0.113349915,0.02979977,0.2703795,0.081514366,0.34987813,0.008151559,0.04106694,0.06320504,0.017757554,0.052611645,0.10428595,0.07894249,0.027820868,0.16115405,0.4075121,0.03938197,0.15100333,0.19415967,0.16849597,0.015378043,0.009169865,0.11114154,0.055134453,0.035083164,0.17882693,0.18100972,0.008116551,0.22363468,0.17277293,0.056731485,0.01531985,0.057359222,0.03065101,0.10426531,0.057576507,0.17711717,0.047462106,0.22895788,0.028860653,0.11443998,0.08577989,0.20793507,0.063907616,0.08682231,0.026886338,0.13830768,0.009526777,0.017152239,0.09637859,0.1674806,0.22375855,0.10464419,0.069531545,0.2158928,0.15821165
CC(C)CC=O,0.26800194,0.62165195,0.101206526,0.071673624,0.0034294326,0.13425322,0.016407857,0.20946585,0.11923538,0.08942245,0.0006913237,0.2666839,0.060346566,0.019355003,0.19677028,0.11277808,0.031630587,0.14486602,0.12744318,0.23525423,0.18723707,0.019819219,0.04888693,0.009351533,0.037246894,0.028243985,0.80598384,0.100968964,0.6571771,0.020256683,0.1072832,0.10929036,0.0064026536,0.8282953,0.054132853,0.18197069,0.30816957,0.054616332,0.022536023,0.084552065,0.0146016255,0.2276463,0.090949036,0.32731825,0.0738909,0.08604852,0.63928866,0.85835505,0.4931222,0.053662807,0.004310042,0.38583302,0.043890547,0.9595127,0.025583614,0.1539071,0.0055044377,0.059461407,0.0027520496,0.31575012,0.83712876,0.015923822,0.06359004,0.08678351,0.05300087,0.01841837,0.013807326,0.010132593,0.21694574,0.11532798,0.072048165,0.0748108,0.05683616,0.020460917,0.03836461,0.0719063,0.5627047,0.037101004,0.08514106,0.060267188,0.2472793,0.12968668,0.004092312,0.009783091,0.06857857,0.024315065,0.23548397,0.08880352,0.3137681,0.0030338836,0.14749654,0.0055816504,0.16971302,0.0123585,0.0063124383,0.071373075,0.32717568,0.027687607,0.123520456,0.008622388,0.08561148,0.080456205,0.028344506,0.12828696,0.13502707,0.7992485,0.15000081,0.022256374,0.30348846,0.08680053,0.0032438692,0.060996056,0.0035503171,0.030262927,0.41834962,0.07314104,0.14824717,0.13675147,0.4517602,0.04857793,0.07208925,0.020884862,0.3936773,0.041860543,0.043313388,0.019860126,0.038473815,0.28261545,0.14844814,0.03492665,0.37545905,0.012850864,0.010742786,0.08995786,0.050133806,0.0593149,0.14416052,0.017705953
CCC(CC)(CC)O,0.3096625,0.0678204,0.0652981,0.17017409,0.0049645132,0.061433014,0.08583155,0.0042121145,0.05345991,0.07464581,0.02887613,0.13707389,0.041986242,0.043450665,0.11000391,0.15206163,0.08698264,0.10017606,0.08680692,0.030626819,0.06442114,0.49449044,0.044963647,0.048357766,0.06010499,0.07764886,0.38378978,0.11068775,0.043287035,0.026946746,0.15300657,0.082579106,0.020473162,0.20452186,0.09412231,0.0626185,0.04588443,0.091765486,0.2699903,0.03323624,0.030605035,0.12688087,0.031329956,0.101805426,0.030954398,0.5646891,0.54841894,0.03096626,0.5266343,0.14377937,0.05193081,0.40286198,0.05440446,0.7152056,0.036421053,0.07030866,0.012849333,0.121546715,0.050961424,0.072594896,0.2164727,0.19061838,0.184489,0.05126962,0.25289446,0.055682063,0.11000994,0.04422846,0.05050125,0.22079834,0.023599727,0.2385077,0.18632716,0.10875402,0.03168721,0.027605435,0.16752763,0.098745786,0.20017529,0.022371607,0.02094446,0.04907092,0.22190577,0.003623417,0.19302687,0.008403849,0.59891623,0.05943082,0.16988024,0.016013753,0.14517021,0.050122757,0.04049645,0.017393358,0.07612681,0.039510947,0.023322165,0.041068792,0.20115967,0.172645,0.032441344,0.015851468,0.029999692,0.080218434,0.008062266,0.14815138,0.15566735,0.06161405,0.17657562,0.01320397,0.029660549,0.20583557,0.029935058,0.13298465,0.07623123,0.03425748,0.05264809,0.42464593,0.11634382,0.065192,0.030782748,0.088684864,0.08912866,0.6005987,0.0794578,0.12534301,0.0618814,0.071285784,0.00954421,0.013899588,0.15282002,0.021414481,0.019276217,0.13426432,0.004926553,0.122790776,0.2571269,0.26760432
CCC(=O)C(=O)C,0.12674403,0.1029539,0.039150435,0.18339601,0.0060603535,0.046706825,0.05680335,0.026176475,0.020043522,0.04289129,0.15758434,0.05492265,0.08604895,0.022554182,0.01957435,0.017086815,0.017469555,0.028319493,0.23127623,0.8692919,0.10662002,0.01579736,0.9161939,0.02609988,0.059634373,0.06783528,0.63165826,0.049295105,0.06991132,0.068949014,0.033354677,0.04891762,0.022166902,0.04755122,0.16243598,0.18539941,0.032092128,0.26075995,0.004806905,0.06986057,0.1276357,0.6872561,0.07984063,0.40735888,0.1907678,0.090117976,0.27602002,0.8794767,0.085404135,0.08137825,0.061306838,0.014525829,0.08729513,0.019973738,0.026059754,0.12360712,0.03514634,0.07085504,0.112829424,0.12615922,0.08452767,0.12204179,0.3502663,0.12938754,0.08666682,0.20199719,0.09909025,0.028550206,0.04701445,0.074954554,0.2626314,0.025281643,0.06430096,0.014097705,0.018422153,0.006789369,0.20438014,0.13790531,0.044469822,0.1441195,0.029222852,0.4848514,0.0071117687,0.011726963,0.054774445,0.11695926,0.26117912,0.052878715,0.72284555,0.043056726,0.7255224,0.037924867,0.04172017,0.07008601,0.03718499,0.028464088,0.016819647,0.043964446,0.22785224,0.008014791,0.0043858746,0.028159471,0.072039746,0.06251838,0.07218299,0.6804731,0.10478131,0.0037623618,0.07462839,0.34769914,0.0011868605,0.3379213,0.0064005638,0.25414506,0.3051378,0.027243951,0.09249903,0.096795514,0.46301144,0.11593449,0.04238741,0.034045294,0.12649933,0.9375033,0.1883285,0.01171902,0.057867482,0.025000965,0.013075048,0.11130534,0.348984,0.019220052,0.0667935,0.11484125,0.08494243,0.04283106,0.19607906,0.0072540776
CN1C=CC2=CC=CC=C21,0.014266637,0.007314468,0.02145231,0.14119789,0.27057135,0.6123008,0.17582121,0.0024882678,0.067775674,0.33373225,0.17874183,0.007949737,0.04247641,0.018038599,0.21252489,0.35053948,0.025677104,0.02208284,0.18336916,0.012118491,0.029416682,0.19202304,0.0051338603,0.11198057,0.059381742,0.024734449,0.02507238,0.24146093,0.037913658,0.024915995,0.045990326,0.015347042,0.027824758,0.074763626,0.06360792,0.043311253,0.012862276,0.030314377,0.22349872,0.031475727,0.24501614,0.069799215,0.009297613,0.010443628,0.2426445,0.34612465,0.033956077,0.03989008,0.0069104778,0.05066699,0.86116153,0.025926892,0.02373688,0.41797194,0.039509896,0.019188689,0.023725588,0.23265518,0.038472507,0.07476931,0.012066556,0.32012436,0.29010212,0.036972206,0.34610906,0.17239907,0.07361944,0.1003768,0.01867817,0.0146415625,0.0709159,0.022005076,0.026646614,0.31744757,0.017860964,0.15840493,0.017090283,0.039803077,0.40849593,0.030481527,0.05837336,0.0606158,0.049404383,0.045725748,0.021511683,0.03211142,0.32037923,0.05896524,0.23215741,0.106117606,0.15814169,0.008580162,0.2580444,0.23643954,0.04809118,0.0080229845,0.011987223,0.004936629,0.32774827,0.03919725,0.01323912,0.086684525,0.061013225,0.034685776,0.18078169,0.10921604,0.023114149,0.1501537,0.16076246,0.03181775,0.054647148,0.02885174,0.09896506,0.029601151,0.09133587,0.2982885,0.03731816,0.062292285,0.038911812,0.030517772,0.14077647,0.017823378,0.028096462,0.8844635,0.08840195,0.051409464,0.3584365,0.019905858,0.08335084,0.1989044,0.009330684,0.070335455,0.014468697,0.07705211,0.035178363,0.034491558,0.10964728,0.6112591
CCCC(=O)OC,0.34458822,0.05814651,0.1470874,0.1174754,0.06837463,0.12641585,0.11918658,0.63192147,0.38530368,0.17747945,0.114088826,0.6543518,0.10385136,0.08972759,0.35441357,0.11587735,0.14577799,0.22629756,0.1331931,0.5941183,0.17358679,0.06070284,0.20024647,0.10862453,0.22925878,0.11543996,0.35689923,0.24918918,0.1704069,0.056673553,0.1899768,0.11471847,0.05159189,0.2609465,0.1190011,0.100916214,0.4145409,0.15260628,0.16720071,0.12619834,0.084214464,0.45215526,0.0945639,0.48739037,0.16273925,0.16816647,0.7604252,0.26308563,0.5596271,0.05586987,0.0964369,0.3136796,0.2506283,0.9580258,0.12684415,0.1962114,0.031945515,0.38062698,0.07013805,0.16529542,0.48008853,0.10144505,0.085170776,0.08045645,0.05737941,0.27045426,0.18771045,0.12945041,0.43608528,0.21377459,0.10847707,0.13251697,0.13721791,0.03703266,0.06342131,0.118737504,0.2082471,0.08012586,0.09426774,0.2336143,0.11111888,0.27579328,0.062428854,0.060922667,0.11037157,0.14660193,0.2325736,0.12806234,0.118267566,0.052625716,0.18658718,0.12610415,0.20773083,0.089388825,0.055370316,0.062011432,0.28112158,0.40566206,0.10264052,0.05137183,0.6616119,0.22722542,0.064067766,0.08734201,0.24924478,0.43004662,0.22198075,0.17426917,0.45587793,0.03175522,0.13366693,0.5415874,0.04747984,0.05676338,0.35632655,0.07362475,0.20998465,0.3145004,0.30881572,0.09350483,0.34386113,0.07692754,0.32493,0.78134674,0.12505625,0.04224619,0.06336391,0.15562469,0.40890104,0.18372113,0.25367603,0.076439455,0.071672864,0.20080848,0.30103365,0.20558617,0.403193,0.04420027
CCCCC(=O)OC,0.08244931,0.036419597,0.14424184,0.11709229,0.011981396,0.20092334,0.077812366,0.69519144,0.36123234,0.07398015,0.07671927,0.5447692,0.043802787,0.066336,0.3980782,0.06499244,0.080929495,0.3286249,0.16952154,0.14034976,0.10546014,0.010373035,0.26405293,0.034256052,0.04000756,0.12914008,0.24490109,0.23111787,0.20902762,0.03147542,0.09181265,0.028884823,0.058393996,0.21361178,0.08573351,0.12445149,0.25608686,0.14266914,0.07209443,0.04682634,0.031067744,0.14209768,0.052926537,0.16202393,0.1715096,0.1767524,0.7456467,0.12105091,0.3982526,0.035077255,0.2962566,0.114247635,0.23453034,0.99698037,0.037991177,0.08356706,0.02241849,0.30403462,0.030044487,0.13619061,0.8916625,0.047704183,0.0675973,0.12619211,0.027941167,0.15876077,0.120204434,0.04906358,0.37229228,0.09307557,0.0421681,0.086620755,0.14844838,0.048658874,0.03418744,0.04900406,0.10780261,0.043026354,0.07357041,0.23583458,0.09316969,0.17414689,0.00989186,0.014910004,0.044880044,0.082577065,0.17197816,0.053099155,0.32681233,0.010070531,0.11318798,0.028504947,0.13590153,0.042652007,0.069705956,0.022249782,0.09926962,0.27829203,0.076378636,0.044116393,0.7204335,0.23135605,0.033326294,0.076051235,0.13569857,0.22190487,0.12188141,0.15233172,0.40979585,0.0509096,0.1372819,0.5437586,0.01408617,0.02524496,0.17780575,0.03623513,0.10489531,0.09476997,0.22605623,0.104195364,0.3985568,0.04135747,0.34496155,0.81877893,0.1501482,0.0127720665,0.09750472,0.07599488,0.58079237,0.15643871,0.24164176,0.018623186,0.030447649,0.18730408,0.22010353,0.09691587,0.6362493,0.103919744
CCCCC(C)O,0.7003206,0.15454298,0.076737076,0.14894168,0.015856415,0.12242973,0.0721602,0.40208068,0.10597522,0.11065023,0.10715717,0.42604527,0.032783397,0.106399834,0.4500232,0.16388369,0.06792751,0.19778441,0.13501033,0.16203548,0.08267872,0.17896475,0.09434963,0.066125624,0.06518163,0.081426226,0.51021236,0.1251462,0.16601425,0.041335892,0.28157452,0.13897994,0.10529029,0.23922947,0.22801363,0.07554529,0.3917797,0.051182702,0.17284164,0.13910903,0.041645393,0.35236657,0.11243911,0.22944637,0.15931156,0.45758364,0.44179875,0.60805535,0.7373366,0.22770008,0.12566286,0.25329116,0.13085933,0.76876456,0.062081322,0.15104666,0.0450117,0.15395005,0.112676114,0.21821712,0.71248746,0.15993962,0.15707502,0.08737989,0.32012624,0.08500379,0.1496105,0.051404353,0.21245511,0.25682718,0.12559019,0.23049021,0.24807833,0.12326106,0.24686503,0.088272475,0.20825124,0.040479057,0.18313012,0.22119343,0.20384915,0.09241532,0.1005745,0.054210488,0.600579,0.06638931,0.60173064,0.18958436,0.40241686,0.1701417,0.84998155,0.01968175,0.23929858,0.06569686,0.08228651,0.062158022,0.11225301,0.29262576,0.1134209,0.10476517,0.13192989,0.045272656,0.029742166,0.06458092,0.042738795,0.5841131,0.11126235,0.048973545,0.3500181,0.018670315,0.0558888,0.14840361,0.02539411,0.05436292,0.23934078,0.07968862,0.26768076,0.57706213,0.41592127,0.17632937,0.14132433,0.021859877,0.41004512,0.42492002,0.13123795,0.2495521,0.10431344,0.076009884,0.045906484,0.06336872,0.20750847,0.059449084,0.12946585,0.10817899,0.10705339,0.122081764,0.68172544,0.120919146
CCCCCCCC(C)O,0.15510012,0.48506358,0.085691735,0.05359298,0.09668241,0.06375664,0.04940894,0.2951938,0.12339368,0.051519156,0.07382904,0.20313677,0.051710766,0.06525068,0.17790785,0.10728391,0.058202133,0.1281174,0.09675664,0.08783715,0.06810237,0.044914722,0.020743597,0.03426472,0.096132115,0.057398256,0.52795213,0.07977662,0.042979777,0.032638796,0.7935172,0.33466837,0.08415458,0.05627318,0.30309692,0.054030184,0.3188334,0.03287397,0.053820632,0.091798276,0.059558757,0.50674206,0.23221543,0.5544533,0.19110735,0.5228093,0.1930506,0.770737,0.18975163,0.14895052,0.64152336,0.63693583,0.26410002,0.69584686,0.14841625,0.10969895,0.15467066,0.2133486,0.29097137,0.23011266,0.71437645,0.034618884,0.07329522,0.10154304,0.4725133,0.13272905,0.104183815,0.12882881,0.13896514,0.24972934,0.109113745,0.1569595,0.22131073,0.08813611,0.32882953,0.090742774,0.04937626,0.034123756,0.058574423,0.32590953,0.22202516,0.19570413,0.08048553,0.10571098,0.58632535,0.122477196,0.5518381,0.12122276,0.1637695,0.041541126,0.7300812,0.055641532,0.6383222,0.18211873,0.2750621,0.14700988,0.10906974,0.2630427,0.043681916,0.035195056,0.22771023,0.038047694,0.040431514,0.042093474,0.06881684,0.22969869,0.118525885,0.07056024,0.20262925,0.020394811,0.3990109,0.1303654,0.043694653,0.0934433,0.14816453,0.10135272,0.5255115,0.10232919,0.109417334,0.38953406,0.050160494,0.024837323,0.20799302,0.14986625,0.10631305,0.13283601,0.059628304,0.05538977,0.1385852,0.03570527,0.19662105,0.081368186,0.17996673,0.07548338,0.73906016,0.17754205,0.13677391,0.44364256
CC1=CSC=N1,0.020923458,0.0047469456,0.5127236,0.014161777,0.021026518,0.06302622,0.014576996,0.00060259586,0.030838061,0.07566477,0.018668694,0.0008992484,0.30955037,0.024997344,0.14602467,0.018384056,0.05496163,0.011149454,0.12781297,0.22715151,0.23534505,0.0075074113,0.033403985,0.018832257,0.04992611,0.017126517,0.12170972,0.030695638,0.24548274,0.008552538,0.007564254,0.054507606,0.013786512,0.40390104,0.013758985,0.45340502,0.012878506,0.17383088,0.032770623,0.11091906,0.016397702,0.10148922,0.0061827414,0.07666256,0.024922054,0.13128597,0.01424109,0.013512335,0.055028975,0.3099715,0.00061402173,0.0066792276,0.09004944,0.014080563,0.15031156,0.105866134,0.02304057,0.028954508,0.043107692,0.19365354,0.9752515,0.010930036,0.02878112,0.11275304,0.07155846,0.0082960455,0.057077866,0.02329206,0.009210097,0.004405901,0.044551678,0.040234152,0.32671803,0.016790621,0.017488465,0.013460763,0.059669435,0.7653419,0.034342658,0.0061060963,0.09352264,0.021290803,0.039955024,0.012799633,0.013581051,0.075717114,0.14907071,0.048687126,0.6994071,0.015301317,0.08577839,0.09536974,0.002146649,0.01441639,0.008426234,0.005659774,0.3066462,0.0016656702,0.013693302,0.022963298,0.0011210947,0.0067780637,0.07144358,0.15356712,0.15566655,0.10124914,0.065093,0.009066023,0.15305398,0.3395481,0.0029721316,0.009242854,0.023707207,0.28081778,0.03903032,0.030267635,0.03271841,0.028532285,0.07891663,0.0005088205,0.065684974,0.4269144,0.08004575,0.0040040207,0.18938324,0.055519797,0.04817774,0.6673077,0.66139305,0.021462202,0.8240722,0.04859511,0.017465055,0.046701293,0.02493255,0.06101374,0.007553816,0.0037655768
CCCCCC1CCCC(=O)O1,0.011866717,0.26420447,0.015407579,0.039129876,0.041477226,0.12151924,0.01270522,0.028247265,0.41394988,0.027536064,0.04867963,0.078353815,0.043816168,0.021496478,0.061717007,0.013036818,0.020778544,0.046822738,0.01270397,0.7668135,0.09083643,0.017904796,0.1662265,0.028281635,0.17592144,0.0073516215,0.4746022,0.02428394,0.11367299,0.046889763,0.08308506,0.18271975,0.059560247,0.07723248,0.8248216,0.009209857,0.113509275,0.097493164,0.0059243594,0.057130072,0.34453717,0.8145389,0.03376582,0.6473078,0.21154186,0.06488786,0.07027871,0.93663895,0.07297753,0.030578481,0.033116076,0.6686177,0.07837778,0.77319175,0.02985827,0.046861883,0.019349951,0.07891649,0.061396364,0.06147437,0.0660306,0.02306814,0.0900725,0.049086813,0.054091185,0.0367928,0.02060326,0.087852135,0.10422134,0.19350052,0.6531867,0.035298314,0.038065504,0.02639951,0.031867087,0.016255401,0.019274792,0.03480804,0.009837949,0.05470372,0.4312808,0.7471071,0.033632938,0.01967004,0.15870629,0.22025761,0.22973487,0.08544004,0.4090031,0.0035433013,0.6721471,0.05338705,0.117135234,0.05365398,0.07274265,0.034810323,0.75041956,0.08390042,0.017896323,0.00782213,0.2123634,0.19251756,0.008044964,0.039773718,0.21206364,0.051813938,0.05441027,0.03174796,0.030651556,0.033992227,0.010305737,0.085126966,0.033199884,0.18890336,0.05705445,0.016126826,0.2156708,0.102052085,0.104807325,0.059129022,0.050021898,0.08939376,0.083067745,0.9573768,0.082654804,0.018361488,0.028005477,0.031292696,0.35762712,0.04982936,0.17332402,0.015761968,0.047958516,0.14989865,0.60176736,0.039730866,0.11920325,0.19627585
CCCCCCC1CCC(=O)O1,0.009246343,0.33861014,0.015315866,0.08223451,0.04411627,0.15251324,0.034165647,0.067242086,0.4705677,0.06448541,0.08002432,0.15901029,0.03276921,0.03802918,0.14512107,0.026991712,0.061906528,0.059291717,0.029338604,0.6396566,0.093803406,0.023099905,0.22784576,0.042934958,0.19295116,0.01587529,0.40603358,0.074547336,0.1294144,0.13128668,0.19393192,0.16595583,0.06568089,0.11034874,0.7609255,0.012045872,0.079920925,0.11976824,0.013731848,0.07032397,0.35852313,0.7485543,0.08902907,0.53117794,0.26080266,0.10058417,0.05716667,0.8965749,0.057342283,0.025494216,0.21029632,0.5486512,0.14152274,0.91380554,0.054693688,0.040621366,0.04958827,0.12530044,0.12157692,0.130379,0.2199918,0.040393118,0.16424692,0.09188487,0.07947738,0.09370301,0.04412957,0.17910053,0.15410458,0.16771825,0.5188739,0.0440939,0.06576296,0.054095,0.070305765,0.041102212,0.024044516,0.045401823,0.015026812,0.1353795,0.41119683,0.62688804,0.061864045,0.046511214,0.18173708,0.14583704,0.23824818,0.13070896,0.41332242,0.0052041267,0.60739976,0.07876066,0.18187319,0.08317522,0.16335268,0.05758227,0.7303501,0.09818943,0.025765443,0.017665353,0.19293636,0.3302955,0.017863391,0.051255547,0.2155342,0.053141303,0.0691797,0.09663055,0.06809689,0.03612243,0.030178405,0.11311513,0.04950151,0.2119166,0.08194642,0.040559486,0.21230653,0.07207809,0.08548171,0.15800868,0.09711585,0.10892579,0.09620308,0.9507321,0.14954856,0.020313337,0.0838325,0.0467704,0.35132512,0.11655829,0.13237947,0.025680857,0.08625353,0.19194238,0.61080176,0.09307485,0.15583397,0.27354512
CC(C)(C)CC(=O)O,0.08243042,0.06663572,0.045786396,0.06515386,0.027885856,0.1267071,0.015899578,0.10987091,0.033289604,0.08015144,0.0298288,0.15080994,0.069350034,0.058967784,0.15012246,0.13444145,0.09898288,0.21842566,0.093785465,0.043088805,0.037285008,0.14672881,0.08319128,0.048477653,0.0351308,0.070937395,0.23670907,0.06690933,0.16361736,0.016581595,0.22228384,0.043053623,0.018149419,0.3390625,0.051015105,0.05127897,0.10221611,0.17022194,0.06998666,0.048106574,0.03606968,0.11490816,0.02434764,0.31293103,0.07976073,0.06559318,0.18316838,0.19594571,0.2624246,0.05766899,0.14019455,0.2264184,0.059047733,0.69894475,0.039043818,0.17943287,0.022775402,0.22120212,0.089234546,0.10362149,0.009546244,0.0372625,0.076807745,0.10657856,0.06431803,0.29914975,0.04272842,0.014646894,0.10860463,0.12351108,0.04712556,0.040697068,0.055679657,0.07176434,0.08416351,0.04349268,0.09097355,0.06773843,0.05607678,0.056459732,0.025702965,0.17685157,0.10984268,0.033412445,0.05355741,0.104426675,0.12142702,0.08732404,0.12681705,0.09877104,0.010194195,0.03773895,0.082392275,0.0987027,0.08259582,0.036173444,0.030085146,0.10752331,0.056022324,0.050193105,0.10327015,0.06111403,0.031895697,0.07448142,0.04801355,0.47897375,0.031240711,0.060573936,0.09242303,0.34613287,0.029073926,0.11335302,0.015407949,0.1294791,0.22677739,0.06886274,0.10373573,0.12591775,0.4081978,0.013513587,0.1118155,0.06182592,0.46410713,0.010787494,0.1445155,0.027856234,0.19751461,0.046163745,0.13459872,0.016667152,0.054665178,0.06501479,0.027265828,0.07985922,0.010715578,0.06487852,0.13694845,0.025321713
CC(=O)C1=CC=CC=N1,0.008151609,0.11026049,0.04524092,0.18320327,0.06125204,0.20536266,0.11151705,0.017219385,0.013960941,0.185591,0.027934646,0.011386611,0.14737341,0.023309873,0.027960109,0.13278984,0.027682915,0.03106435,0.35368124,0.2509103,0.044313982,0.019336134,0.25473,0.025617419,0.09106609,0.049455486,0.03235913,0.22140601,0.09181092,0.062092092,0.06131646,0.032061033,0.033400167,0.2049391,0.31725684,0.2919112,0.090588965,0.08594815,0.017001217,0.117755555,0.30506262,0.1018189,0.07787152,0.076570824,0.108023554,0.13712841,0.089148164,0.64767855,0.12625974,0.29300895,0.036862493,0.008691473,0.06024124,0.004554198,0.02277351,0.13341141,0.08868571,0.051162504,0.066175744,0.27381378,0.26455832,0.19186737,0.26018724,0.30327743,0.22010298,0.07886748,0.055638917,0.07960006,0.0637869,0.06100816,0.1765979,0.016841993,0.1484498,0.2907911,0.06899766,0.029146956,0.16823426,0.10197165,0.09653634,0.065570936,0.0591468,0.1499783,0.060502354,0.047847442,0.023396758,0.020524899,0.5764846,0.040100314,0.8841836,0.009072768,0.4167276,0.028736651,0.08926771,0.08928676,0.045179807,0.030377109,0.016365077,0.043531455,0.286621,0.017269738,0.021145873,0.014211779,0.5477524,0.24479178,0.10709237,0.1571901,0.08243896,0.013601329,0.028178135,0.5199713,0.004333411,0.09678036,0.020764602,0.10510019,0.14067562,0.18954778,0.041948006,0.072017886,0.089843445,0.1487879,0.011513032,0.021337409,0.14408262,0.07475683,0.15140294,0.054644413,0.4524189,0.048790723,0.04291643,0.105272435,0.19835351,0.046374433,0.04342346,0.08174828,0.046398204,0.05195511,0.060527537,0.05764382
